"","month","pdiff","segmentId"
"472",2013-07-01,-0.0483689874991198,"21774536"
"473",2013-08-01,-0.0568754075256322,"21774536"
"474",2013-09-01,-0.118053344489564,"21774536"
"475",2013-10-01,0.117708290181693,"21774536"
"476",2013-11-01,0.0406145952491501,"21774536"
"477",2014-01-01,-0.0508170560532614,"21774536"
"478",2014-05-01,-0.0353620778074177,"21774536"
"479",2014-06-01,0.00523815004441379,"21774536"
"480",2014-07-01,-0.0479134520153235,"21774536"
"481",2014-08-01,0.0516063965629976,"21774536"
"482",2014-09-01,-0.0496833021774154,"21774536"
"483",2014-10-01,-0.0404508327498387,"21774536"
"484",2014-11-01,-0.0897636012327876,"21774536"
"485",2014-12-01,-0.0786360168957801,"21774536"
"486",2015-01-01,-0.255564607854199,"21774536"
"487",2015-02-01,0.0242941382215391,"21774536"
"488",2015-03-01,-0.017434303042239,"21774536"
"489",2015-04-01,-0.0291182665960968,"21774536"
"490",2015-05-01,0.0555324004647013,"21774536"
"491",2015-06-01,-0.0419761291569357,"21774536"
"492",2015-07-01,0.040993696774357,"21774536"
"493",2015-08-01,-0.0213163125779904,"21774536"
"494",2015-09-01,-0.0700925049214777,"21774536"
"495",2015-10-01,-0.050082215578176,"21774536"
"496",2015-11-01,-0.0438837150432798,"21774536"
"497",2015-12-01,-0.122033595810109,"21774536"
"498",2016-02-01,-0.102003944003496,"21774536"
"499",2016-03-01,-0.194362894000658,"21774536"
"500",2016-04-01,-0.00385865015108984,"21774536"
"501",2016-05-01,0.0635973367452002,"21774536"
"502",2016-06-01,-0.0159812796329438,"21774536"
"503",2016-07-01,0.0293222858023918,"21774536"
"504",2016-08-01,-0.0138982040195899,"21774536"
"505",2016-09-01,-0.00167336861688428,"21774536"
"506",2016-10-01,0.00427498413599828,"21774536"
"507",2016-11-01,0.00682383081243734,"21774536"
"508",2017-04-01,-0.0469224015353088,"21774536"
"509",2017-05-01,-0.0075784426294609,"21774536"
"510",2017-06-01,-0.0151695123477657,"21774536"
"511",2017-07-01,-0.00261730629838374,"21774536"
"512",2017-08-01,-0.0219986115876582,"21774536"
"513",2017-09-01,-0.00190575909994503,"21774536"
"514",2017-10-01,0.0505426738552059,"21774536"
"515",2017-11-01,0.0540047884013491,"21774536"
"516",2017-12-01,0.149479462012873,"21774536"
"517",2018-01-01,-0.0986656687023936,"21774536"
"518",2018-02-01,0.162832563217282,"21774536"
"519",2018-03-01,-0.135386697014518,"21774536"
"520",2018-04-01,-0.072515845510426,"21774536"
"521",2018-05-01,0.0944233748029736,"21774536"
"522",2018-06-01,-0.0527173050708119,"21774536"
"523",2018-07-01,-0.0152087861748375,"21774536"
"524",2018-08-01,0.0182761589372391,"21774536"
"525",2018-09-01,-0.054559154979497,"21774536"
"526",2018-10-01,0.0616717942580548,"21774536"
"527",2018-11-01,-0.049472472945873,"21774536"
"528",2018-12-01,-0.0246672328612938,"21774536"
"529",2019-01-01,-0.0179906822590893,"21774536"
"530",2019-04-01,-0.153561751431631,"21774536"
"531",2019-05-01,-0.0137346190190801,"21774536"
"532",2019-06-01,-0.0150241156262659,"21774536"
"533",2019-07-01,-0.0237488719852878,"21774536"
"534",2019-08-01,-0.0178346246738752,"21774536"
"535",2019-09-01,-0.0519035288546701,"21774536"
"536",2019-10-01,-0.0317319550101381,"21774536"
"537",2019-11-01,0.00773115691991642,"21774536"
"538",2019-12-01,-0.0237929226633861,"21774536"
"539",2020-02-01,0.0905032650267336,"21774536"
"540",2020-05-01,-0.00805533910104693,"21774536"
"541",2020-06-01,-0.0277551375148134,"21774536"
"542",2020-07-01,-0.0338908773094464,"21774536"
"543",2020-08-01,-0.0602136828267344,"21774536"
"544",2020-09-01,-0.047738906100297,"21774536"
"545",2020-10-01,-0.0130741067305952,"21774536"
"546",2020-11-01,0.0442310601586775,"21774536"
"547",2020-12-01,0.0265196550889406,"21774536"
"548",2021-01-01,-0.0480351599690096,"21774536"
"549",2021-03-01,0.0126101746676812,"21774536"
"550",2021-04-01,-0.102003944003496,"21774536"
